ticker,week_start,snapshot_type,snapshot_date,price,avg_call_iv,avg_put_iv,iv_skew,call_volume,put_volume,put_call_volume_ratio,call_open_interest,put_open_interest,put_call_oi_ratio,num_contracts,avg_call_delta,avg_put_delta,avg_gamma,avg_call_theta,avg_put_theta,avg_vega,avg_call_rho,avg_put_rho
PFE,2026-08-24,start,2026-08-25,27.92799949645996,0.0854731605113636,0.2676484526209677,0.182175292109604,9801.0,5229.0,0.5335169880624426,42727.0,26500.0,0.620216724787605,64.0,0.6667413041374342,-0.3550529953728936,0.0032765141193821,-0.0015074804343547,0.0010174597641427,1.1986632438325006e-05,0.0012065280610015,-0.0009030050821709
SOFI,2026-08-24,start,2026-08-25,18.38999938964844,0.1623067641129031,0.2237980846774192,0.061491320564516,77636.0,43307.0,0.5578211139162245,168756.0,78151.0,0.4631005712389485,62.0,0.5492157025891699,-0.4516252359238616,0.0175231593708311,-0.0007846379584618,0.0010112277820384,1.7406615455502062e-05,0.0006108749816372,-0.0008216863074336
COIN,2026-08-24,start,2026-08-25,181.1699981689453,0.2765896091963605,0.315944058473265,0.0393544492769044,47540.0,26655.0,0.5606857383256205,81937.0,62833.0,0.7668452591625273,159.0,0.5363501980616926,-0.3238510990282917,3.3058447257815894e-05,-0.0148956798409796,-0.0028318170076015,0.000184495771204,0.0060572586290585,-0.0060098797940087
GOOGL,2026-08-24,start,2026-08-25,349.19000244140625,0.2134412817382812,0.3091071996768905,0.0956659179386092,45169.0,24547.0,0.5434479399588213,89973.0,57671.0,0.640981183243862,171.0,0.4776681045228388,-0.2957357328386713,0.0002065422197931,-0.0187872486087768,0.0021050750012278,0.000282384842486,0.0103517073045144,-0.0095479273254541
PLTR,2026-08-24,start,2026-08-25,179.17999267578125,0.1329839306640625,0.3672953530844155,0.234311422420353,119322.0,78902.0,0.6612527446740752,148181.0,115571.0,0.7799313002341731,173.0,0.6562733388079695,-0.1818233812809852,0.0001278203541343,-0.0083961491645635,0.0037152891289769,8.623387291556822e-06,0.0067885155693875,-0.0030146363190383
SHOP,2026-08-24,start,2026-08-25,153.55999755859375,0.0739112880067567,0.3612767653553521,0.2873654773485954,5158.0,2994.0,0.5804575416828228,15452.0,25168.0,1.6287859176805592,141.0,0.7567701636063259,-0.1794079458797428,5.285603890470199e-05,-0.0093086396745938,-0.0040836327383324,5.25753306067763e-05,0.0075300858609874,-0.0024909080929685
XOM,2026-08-24,start,2026-08-25,161.39999389648438,0.1397916090303309,0.5115554721467391,0.3717638631164082,10728.0,4857.0,0.4527404921700224,36598.0,12123.0,0.3312476091589704,97.0,0.7048654377236949,-0.1304754122183195,8.817450559311638e-05,-0.0277132589799132,0.0019607509509363,0.0001716393486615,0.0075582313161411,-0.0018180407604
AMD,2026-08-24,start,2026-08-25,473.4299926757813,0.1879652347905585,0.4746780644287109,0.2867128296381523,31159.0,50372.0,1.6166115729002857,78406.0,94890.0,1.2102390123204856,338.0,0.4946815462832655,-0.3033576921914831,6.933987525642591e-05,-0.0145319695045795,-0.3364768189308539,0.0028426173326027,0.0117634217698529,-0.0142244193812935
BAC,2026-08-24,start,2026-08-25,62.2400016784668,0.084970087890625,0.2135497017045454,0.1285796138139204,32318.0,20321.0,0.6287827217030757,56279.0,33285.0,0.5914284191261394,65.0,0.6250075750242914,-0.4546604029599393,0.0010230120412158,-0.0032496569093258,0.0030805075002181,1.2177413093259485e-05,0.0026242392641231,-0.002614990426182
FIG,2026-08-24,start,2026-08-25,27.73500061035156,0.0974792633928571,0.2700965848214285,0.1726173214285714,6216.0,2383.0,0.3833655083655083,15560.0,7974.0,0.5124678663239075,84.0,0.666697510969812,-0.3333615901946528,0.0008475469089596,-0.0014022872498775,0.0010536030605723,2.6770103471647334e-06,0.0011269283344571,-0.0008569464431993
RKLB,2026-08-24,start,2026-08-25,68.11499786376953,0.2403485056818181,0.1847386109730113,-0.0556098947088068,22852.0,10419.0,0.4559338351129004,39228.0,25975.0,0.6621545834607933,110.0,0.3818256697732399,-0.5999786090185423,0.0015846026738701,-0.0022039973536867,0.0045580653389116,1.808555557504628e-05,0.0017778314823974,-0.0043233856266375
SPCX,2026-08-24,start,2026-08-25,137.3699951171875,0.1862745847039474,0.3422634109619142,0.1559888262579668,210239.0,122966.0,0.584886724156793,247963.0,218200.0,0.8799699955235257,214.0,0.5175644753910962,-0.3891306883422474,0.0001488773268387,-0.005172593100714,-0.0039362235011875,9.850699006532238e-05,0.0041792047565137,-0.0055947538767848
SPY,2026-08-24,intermediate,2026-08-27,770.6199951171875,0.6514169158796038,0.4913414699917747,-0.160075445887829,294338.0,276598.0,0.939729154917136,236266.0,320558.0,1.356767372368432,343.0,0.6567769814109392,-0.2816357683296349,0.0073806822934043,-0.3571031292029358,-0.1997516337841834,0.0192278648047583,0.0123397857524309,-0.0062411995110729
QQQ,2026-08-24,intermediate,2026-08-27,718.3900146484375,0.7746170170031929,0.6635523409304411,-0.1110646760727517,200943.0,259391.0,1.2908685547642864,340331.0,317153.0,0.9318957132908844,377.0,0.5928870632640257,-0.3006960879476668,0.0068289350512153,-0.3278942789968492,-0.2440038110856221,0.0181528704162585,0.0100362363830059,-0.0061694915860029
SPX,2026-08-24,intermediate,2026-08-27,7724.14990234375,,,,,,,,,,,,,,,,,,
TSLA,2026-08-24,intermediate,2026-08-27,352.2300109863281,1.7900461055749792,1.5873522318074995,-0.2026938737674797,493063.0,247475.0,0.5019135485729004,245301.0,200269.0,0.8164214577192918,222.0,0.3752973810006969,-0.4296032614465267,0.004120531096327,-0.1406764742957854,-0.2609296666900039,0.0061724005624697,0.0026276580644604,-0.0049444491475012
NVDA,2026-08-24,intermediate,2026-08-27,227.47999572753903,1.295301521229685,1.7658310880784256,0.4705295668487406,1258943.0,643640.0,0.5112542823622674,1169254.0,581843.0,0.4976189946752373,146.0,0.5503579757604508,-0.3498327338109522,0.006213543344496,-0.0910672753497391,-0.2338290327272155,0.0041118430195782,0.0022718986594287,-0.002635935756403
IBIT,2026-08-24,intermediate,2026-08-27,45.630001068115234,1.5063347851562503,1.250113929097877,-0.2562208560583729,74367.0,35638.0,0.4792179326851964,288820.0,186186.0,0.6446437227338827,113.0,0.646789862370883,-0.2626651528994883,0.0393258924857423,-0.0385796135724699,-0.0252032000309228,0.0010247679234504,0.0006312710286796,-0.0003734773623794
AAPL,2026-08-24,intermediate,2026-08-27,314.625,1.6908890656177418,1.0407222380410472,-0.6501668275766945,250754.0,130291.0,0.5195968957623807,161916.0,98303.0,0.6071234467254626,136.0,0.6214905235416378,-0.3102116779556912,0.0072786519737922,-0.1515329232323666,-0.1350363679993686,0.0056702169483662,0.0039146428149335,-0.0029740467039555
AMZN,2026-08-24,intermediate,2026-08-27,256.489990234375,1.2259052269620028,0.9731682598632811,-0.2527369670987215,90446.0,86988.0,0.9617672423324416,154105.0,68928.0,0.4472794523214691,105.0,0.508739750227929,-0.4326473168114963,0.0090237530757845,-0.1396250487967753,-0.0803319470916781,0.0046567512682987,0.0028450075592661,-0.0033837462297959
TLT,2026-08-24,intermediate,2026-08-27,83.19000244140625,0.5412814379340277,0.2926800751657197,-0.248601362768308,8114.0,7542.0,0.929504560019719,210801.0,114531.0,0.5433133618910726,78.0,0.4328893241458373,-0.4290577409433079,0.060601149840009,-0.0276829023964187,-0.0035875239319951,0.0016173649511316,0.0009099253024094,-0.0010201360516921
INTC,2026-08-24,intermediate,2026-08-27,90.63150024414062,1.5589005879448783,2.0729196773565386,0.5140190894116603,139113.0,61775.0,0.4440634592022313,211762.0,147037.0,0.6943502611422258,174.0,0.266640074483142,-0.6945582279145763,0.0154575122607584,-0.0835120282774319,-0.2869437819804967,0.0026309378205016,0.0005498518941067,-0.0022956661119328
IWM,2026-08-24,intermediate,2026-08-27,299.9349975585937,0.6231212393152572,0.531951064803902,-0.0911701745113552,29028.0,30988.0,1.0675210141931928,74993.0,189572.0,2.5278626005093807,172.0,0.6165965909878816,-0.2863795681488818,0.0151469488465925,-0.1621865318942375,-0.0269311309914425,0.0071990851694435,0.0044797520235185,-0.0024705040952962
MU,2026-08-24,intermediate,2026-08-27,912.22998046875,2.751998133585228,2.429002733314328,-0.3229954002709005,171099.0,113865.0,0.665491908193502,114658.0,171283.0,1.4938600010465908,511.0,0.4372766313325084,-0.3260760333993104,0.0011987238950443,-1.2042842984080322,-0.5635495366366534,0.0177843821899537,0.0070207340150374,-0.0102537441365837
MSTR,2026-08-24,intermediate,2026-08-27,138.48500061035156,0.676241172807672,1.7373654348318912,1.0611242620242192,188963.0,69280.0,0.3666326212009758,285583.0,221008.0,0.7738835995139767,173.0,0.7726722169243586,-0.1935418417042825,0.0100249919892254,-0.1840201525161315,-0.2016692363067418,0.0044012574622574,0.0021441219949014,-0.0008293971603941
MSFT,2026-08-24,intermediate,2026-08-27,502.0899963378906,0.20455004596153,0.9356233940182456,0.7310733480567156,133370.0,65192.0,0.4888055784659219,78895.0,50912.0,0.6453133912161734,168.0,0.636949632597961,-0.2524995013528259,0.0049302452128266,-0.060040271384983,-0.5552627240804817,0.0112695352078011,0.0071965391449307,-0.003754312942932
GLD,2026-08-24,intermediate,2026-08-27,421.9750061035156,1.1112139333529083,0.8390849290194252,-0.2721290043334833,18657.0,102625.0,5.500616390630863,159976.0,100496.0,0.6281942291343702,277.0,0.6384089832413301,-0.1625346056540559,0.007940261876726,-0.3903284572430733,-0.0873868626582445,0.011548290989741,0.0063523215639503,-0.0019829499175576
VIX,2026-08-24,intermediate,2026-08-27,14.470000267028809,2.6148129370117186,0.1248587454927884,-2.48995419151893,15566.0,9978.0,0.6410124630605165,57582.0,32329.0,0.5614428119898579,72.0,0.1550699106067515,-0.8004347153228095,0.0756162825287604,-0.0350576555637955,0.0011506526707346,0.0014940520028542,0.0002766995404054,-0.0038978347886462
ETHA,2026-08-24,intermediate,2026-08-27,19.084999084472656,2.847481563831676,2.6135447172309028,-0.2339368466007734,32949.0,1566.0,0.0475279978148047,172223.0,132534.0,0.7695487826829169,89.0,0.6067157605501007,-0.4042078303030841,0.054408225911392,-0.0227828099674402,-0.019599941927004,0.0003746701701621,0.0002052975299356,-0.0002931951069736
META,2026-08-24,intermediate,2026-08-27,574.0700073242188,1.826373503192404,1.6514368468683414,-0.1749366563240626,145682.0,60141.0,0.4128238217487404,136752.0,60406.0,0.4417193167193167,316.0,0.4173784724943214,-0.3681251433641508,0.0030017405119511,-0.3681907051982664,-1.0701730504272535,0.01349250179139,0.0047001956569145,-0.0067753446508207
SLV,2026-08-24,intermediate,2026-08-27,62.46500015258789,1.8650545075073244,1.4641811706388448,-0.4008733368684796,30391.0,16054.0,0.5282484946201178,121817.0,70470.0,0.5784906868499471,159.0,0.5798985107381711,-0.2867722783643848,0.0281626748833145,-0.1209338613376923,-0.015940352686567,0.0015965246789563,0.0007648450658798,-0.0005619886526272
NFLX,2026-08-24,intermediate,2026-08-27,79.6500015258789,1.377524939811862,1.2638386118570963,-0.1136863279547657,35300.0,16593.0,0.470056657223796,101661.0,52240.0,0.5138647072131889,97.0,0.5479257091412423,-0.4454827735888401,0.0264577393880936,-0.0606593850017469,-0.0631198956758663,0.00176214921146,0.0009619628531411,-0.0012015877643113
PFE,2026-08-24,intermediate,2026-08-27,28.155000686645508,1.6843669834576227,1.241561130922379,-0.4428058525352436,5336.0,5081.0,0.9522113943028486,47685.0,40084.0,0.8405997693194925,64.0,0.6775094929173566,-0.3081659430639821,0.0882355247051311,-0.0466658231598767,-0.0371834343777408,0.000819656493044,0.0004099651671064,-0.0002655572347914
SOFI,2026-08-24,intermediate,2026-08-27,19.295000076293945,2.017266878780242,1.7484908288180443,-0.2687760499621978,54359.0,21002.0,0.3863573649257713,215369.0,88108.0,0.4091025170753451,62.0,0.613251657984934,-0.3755485936040964,0.0768512251860662,-0.0223604576801255,-0.0221389658388451,0.0004746092573597,0.0002362849788537,-0.0002350425628226
COIN,2026-08-24,intermediate,2026-08-27,192.4900054931641,1.7045929687053398,2.0347847120646687,0.3301917433593289,50293.0,21207.0,0.4216690195454636,85090.0,65078.0,0.7648137266423787,159.0,0.5917888895348733,-0.2580310162950509,0.0058249690346856,-0.25935541897116,-0.2818057228005214,0.004740080465872,0.0022993258779083,-0.0016706523136854
GOOGL,2026-08-24,intermediate,2026-08-27,341.010009765625,1.453036681504991,1.5538534485013984,0.100816766996407,46324.0,30848.0,0.6659183144806148,101980.0,62223.0,0.6101490488331045,171.0,0.4412622881939079,-0.3255401714429449,0.0055362078045484,-0.2070131364869168,-0.1468138635398143,0.0056296495856312,0.0031054745036427,-0.0034681537464309
PLTR,2026-08-24,intermediate,2026-08-27,185.88999938964844,2.0091664018503823,1.678555451279677,-0.3306109505707053,222611.0,90292.0,0.4056043951107537,160533.0,126177.0,0.7859879277157967,173.0,0.6854735589137503,-0.1421161936573598,0.005117044361301,-0.1068624423223306,-0.0797956702813684,0.0024693120237969,0.0024078775642991,-0.0008083615232026
SHOP,2026-08-24,intermediate,2026-08-27,154.9949951171875,2.238403025314743,1.9675070421816692,-0.2708959831330737,3060.0,6027.0,1.969607843137255,16582.0,25840.0,1.5583162465323843,141.0,0.7365253504852548,-0.1780768628730961,0.0098596071106662,-0.6183871586860672,-0.3475419259337365,0.0058121522894432,0.0024171422398779,-0.000828705274938
XOM,2026-08-24,intermediate,2026-08-27,157.2550048828125,1.4389683938419118,1.07958800361965,-0.3593803902222616,9103.0,3002.0,0.3297813907503021,38602.0,12638.0,0.3273923630899953,97.0,0.662005471475434,-0.1657207898450672,0.0119633634697838,-0.2283499115373062,-0.0925267393508939,0.0037340915451031,0.0023321379155653,-0.0007611651773349
AMD,2026-08-24,intermediate,2026-08-27,471.30999755859375,3.3979626276673662,1.9964355875386557,-1.4015270401287108,70069.0,64019.0,0.9136565385548532,91522.0,104867.0,1.1458119359279737,338.0,0.4772609279214284,-0.3178469743116661,0.0025340727363104,-1.044378249754408,-0.5455000169984485,0.010407349660344,0.0036826643855967,-0.0049207573241758
BAC,2026-08-24,intermediate,2026-08-27,61.775001525878906,0.9917037384033204,1.0742815200343276,0.0825777816310073,20909.0,14445.0,0.6908508297862165,58794.0,40331.0,0.6859713576215261,65.0,0.5995180133948268,-0.4553523350442477,0.041900910816311,-0.0202490797008913,-0.0868281836623711,0.0014797610254232,0.0008313908278424,-0.0008743187356966
FIG,2026-08-24,intermediate,2026-08-27,30.45499992370605,2.7424691317894343,2.831987310907273,0.0895181791178387,15193.0,4911.0,0.3232409662344501,30029.0,9297.0,0.3096007193046721,84.0,0.7851080956087677,-0.1930307243314422,0.0578364376723876,-0.105163112161848,-0.1860551660216614,0.001493990715234,0.0004683699730054,-0.0001766870218421
RKLB,2026-08-24,intermediate,2026-08-27,66.29000091552734,1.4934867326882106,1.6157530941051137,0.1222663614169028,8403.0,3121.0,0.3714149708437463,46534.0,28114.0,0.6041603988481541,110.0,0.3373768363746808,-0.6321948457874721,0.0211306479495884,-0.0815220563728956,-0.1069996198236663,0.0017824550031754,0.0005094150316303,-0.0015025731125654
SPCX,2026-08-24,intermediate,2026-08-27,141.10000610351562,2.673959834048622,2.0798519654785155,-0.5941078685701067,155346.0,53115.0,0.3419141786721254,282450.0,225167.0,0.7971924234377766,214.0,0.5418776804792715,-0.3495811849643813,0.0108399140705347,-0.2135115845853666,-0.1085153087916984,0.0034818372597017,0.0014827644392791,-0.0017155231239771
SPY,2026-08-24,end,2026-08-28,774.8200073242188,0.09723210254603795,0.7070182481602261,0.6097861456141881,1133906.0,1120646.0,0.988305908955416,283531.0,430940.0,1.5199043490835218,343.0,0.6943105694271958,-0.2580200932401458,0.006328891339185797,-0.05448370344364617,-0.22331457586897926,0.003172615994671387,0.0035583445697689752,-0.0015541405846911823
QQQ,2026-08-24,end,2026-08-28,723.5700073242188,0.717589396814534,0.9918991333853681,0.274309736570834,844835.0,885983.0,1.048705368503909,398271.0,411377.0,1.0329072415516067,377.0,0.6378125312426517,-0.2588148144515669,0.007159331427932746,-0.06725217328251165,-0.5483154614653354,0.00392381238867471,0.002959821714689791,-0.0014461712406148837
SPX,2026-08-24,end,2026-08-28,7767.259765625,,,,,,,,,,,,,,,,,,
TSLA,2026-08-24,end,2026-08-28,354.19000244140625,1.2512728795920798,2.37028683277172,1.1190139531796404,483382.0,245465.0,0.5078074897286204,256702.0,216907.0,0.8449758864364126,222.0,0.3842247833504992,-0.4180734427764419,0.003836563972855575,-0.02252213326764111,-0.476585853280826,0.0014051430273171821,0.0007357710931965121,-0.001308239758760561
NVDA,2026-08-24,end,2026-08-28,226.1324005126953,2.836298051154996,2.3322296943734973,-0.5040683567814987,634418.0,399263.0,0.6293374399843636,940732.0,690496.0,0.7339986308534205,146.0,0.5430113055884845,-0.36691867964872527,0.006093949079765517,-0.036350362722259624,-0.08544227616453139,0.0006558913765262022,0.0006033097103285174,-0.0007419031127398821
IBIT,2026-08-24,end,2026-08-28,45.04999923706055,1.6677122962239583,1.6779956161556604,0.010283319931702062,96909.0,43137.0,0.4451289353929975,313687.0,203134.0,0.647569073630721,113.0,0.627601110322809,-0.2867276674419535,0.03910560895383889,-0.01129355145021693,-0.01901955408132304,0.00019196227393446276,0.00016464739307731494,-0.00010914363587583444
AAPL,2026-08-24,end,2026-08-28,320.760009765625,0.4312525645982897,1.5996641016560216,1.168411537057732,277047.0,117392.0,0.42372593819821186,176030.0,106787.0,0.6066409134806567,136.0,0.6624670186049427,-0.264924845622729,0.004032516902986074,-0.017854607638283244,-0.49930871096982415,0.0014229456827950903,0.001157324523563311,-0.0006983293524714687
AMZN,2026-08-24,end,2026-08-28,265.8699951171875,0.31905061922940336,1.6039875506103518,1.2849369313809484,175512.0,62961.0,0.3587276083686586,164979.0,67202.0,0.4073366913364731,105.0,0.5830254845262711,-0.34158131188753854,0.006402152608337918,-0.017916688831579788,-0.7311571070448373,0.0019207787291560675,0.000915022999930573,-0.000739500638944573
TLT,2026-08-24,end,2026-08-28,83.38500213623047,0.8430814075520833,0.3454735339725379,-0.4976078735795454,58241.0,29303.0,0.5031335313610686,225865.0,121418.0,0.5375689017776105,78.0,0.44009280464449935,-0.4246487881473215,0.03633252717340221,-0.04840221885237162,0.0033575518676551585,0.0003989791363001553,0.0002509411738229391,-0.0002735507742852674
INTC,2026-08-24,end,2026-08-28,91.88999938964844,2.289043630642361,2.4157871164376394,0.1267434857952785,83169.0,41205.0,0.4954370017674855,212260.0,148100.0,0.6977292000376897,174.0,0.2785663601365266,-0.6945512812255499,0.016801929786885612,-0.1402728436119748,-0.11657157282087273,0.0005888950915518652,0.00015725652748652477,-0.0006208788301613492
IWM,2026-08-24,end,2026-08-28,298.1700134277344,0.8735945342658545,0.7207540227640088,-0.15284051150184574,131262.0,151701.0,1.1557114778077433,83162.0,242119.0,2.9114138669103675,172.0,0.603697350572945,-0.30555857192537256,0.01628040201350585,-0.05260932153694856,-0.009994955945835372,0.0012252740033513476,0.0011854253724601727,-0.0007114525888268562
MU,2026-08-24,end,2026-08-28,941.72998046875,3.211221135472712,3.412766546483544,0.20154541101083234,177273.0,106864.0,0.6028216366846615,149165.0,185810.0,1.2456675493580933,511.0,0.47879261371882004,-0.28745550479577847,0.0013235453451598774,-0.2518513498812304,-1.046976232888202,0.003576101226486636,0.0021918572205801364,-0.002509146780950418
MSTR,2026-08-24,end,2026-08-28,132.89500427246094,2.559996122799991,2.0691121196637834,-0.4908840031362076,127604.0,50012.0,0.391931287420457,290571.0,240825.0,0.8287991575208813,173.0,0.7013546527765026,-0.24388744470756166,0.011887451367232729,-0.09538739465232937,-0.10428191631368067,0.0008487150092613014,0.0005099174495194152,-0.00027427367789402684
MSFT,2026-08-24,end,2026-08-28,514.978515625,0.2504856990102704,1.291079695249147,1.0405939962388766,173221.0,37649.0,0.2173466265637538,86705.0,61180.0,0.7056109797589528,168.0,0.6915459052337,-0.19547313702311692,0.005391625013044463,-0.04177631660460712,-0.5751334601227232,0.0028384898078603568,0.002155648259126994,-0.0007978023038165863
GLD,2026-08-24,end,2026-08-28,419.7300109863281,0.4333279784166491,1.3731587325789578,0.9398307541623088,31171.0,19256.0,0.6177536813063425,160028.0,179205.0,1.1198352788262054,277.0,0.6383423998648365,-0.1655466604302202,0.007451624719065156,-0.04113451406622474,-0.4292275962712541,0.002677137761651254,0.0017219689808564461,-0.0005466279569245618
VIX,2026-08-24,end,2026-08-28,14.239999771118164,2.840398749044667,0.11975062950721156,-2.7206481195374557,3760.0,943.0,0.25079787234042555,72876.0,36979.0,0.5074235688018003,72.0,0.14442605229565517,-0.8196118260388433,0.03938662166033207,-0.03689451563100561,0.0012954479519492568,0.0011795655122368695,0.00021305198205360713,-0.0032859197516616943
ETHA,2026-08-24,end,2026-08-28,18.95009994506836,1.6782709605823862,2.7651946362847224,1.0869236757023362,19133.0,12530.0,0.6548894580044948,184871.0,132868.0,0.7187065575455317,89.0,0.599392621972557,-0.4117827183448878,0.05549988209317069,-0.00535037434251752,-0.006020453650920896,6.451654717649974e-05,5.464087675195151e-05,-8.04122533310647e-05
META,2026-08-24,end,2026-08-28,586.1400146484375,0.9503151574508004,2.431660551753189,1.4813453943023884,184821.0,67931.0,0.36755022427105144,166688.0,70306.0,0.4217820119024765,316.0,0.44631632613570643,-0.33169422379548996,0.0028438523612851533,-0.06113214554765402,-2.700596549445949,0.0036733449581167347,0.0013987758832463744,-0.0016749689953892068
SLV,2026-08-24,end,2026-08-28,63.17839813232422,0.47377458752441404,2.5773615097779863,2.103586922253572,61840.0,38569.0,0.6236901681759379,129041.0,73904.0,0.5727171984098077,159.0,0.6127290849084112,-0.2566965072964468,0.02846814050240157,-0.007116752010460537,-0.12119212083444776,0.0003874819272677178,0.00022288424957633322,-0.00013821316043189987
NFLX,2026-08-24,end,2026-08-28,82.16000366210938,0.7528373042889029,2.085472844136556,1.332635539847653,40137.0,15824.0,0.394249694795326,98810.0,51478.0,0.5209796579293594,97.0,0.6057632336958272,-0.38790489059404853,0.02570143229334562,-0.010939586820043003,-0.21018902625361746,0.0005387518311797411,0.00029540321021694635,-0.0002906012071285671
PFE,2026-08-24,end,2026-08-28,27.871000289916992,2.6460735024562023,1.6260112537802418,-1.0200622486759605,2752.0,3645.0,1.3244912790697674,46656.0,43360.0,0.9293552812071331,64.0,0.6645006201459258,-0.34598732201898685,0.08451422535937468,-0.05329425953932648,-0.014719387406725877,0.0001624615553557843,0.00010846019112581552,-7.967955652162642e-05
SOFI,2026-08-24,end,2026-08-28,18.825000762939453,2.5572115372983864,2.5598569937626006,0.002645456464214213,51759.0,15002.0,0.28984331227419385,217788.0,92279.0,0.42371021360221867,62.0,0.5834356735977777,-0.40892028088919297,0.06449651461413401,-0.021578519922501545,-0.030669655924282963,9.603727773561824e-05,5.985612807739402e-05,-6.833829077925398e-05
COIN,2026-08-24,end,2026-08-28,186.23080444335938,2.4476028091951694,2.683203761628386,0.23560095243321655,36766.0,15506.0,0.4217483544579231,85746.0,62579.0,0.7298183005621254,159.0,0.5612928435195281,-0.2939171380188473,0.005648218843577044,-0.14496045563833787,-0.23021532515130566,0.0008537500940112863,0.0005809634408119315,-0.000501973125624276
GOOGL,2026-08-24,end,2026-08-28,348.489990234375,0.6830688829210069,2.383876723843798,1.7008078409227911,72051.0,24136.0,0.33498494122218986,106544.0,64516.0,0.605533863943535,171.0,0.4786472659737761,-0.2833934780409536,0.003735671396653262,-0.016202893322531935,-0.5701347207153666,0.0016911151713497003,0.0009373571783686015,-0.0008308640233845177
PLTR,2026-08-24,end,2026-08-28,186.6699981689453,2.190755580190023,2.419291036931818,0.22853545674179498,68155.0,40747.0,0.5978578240774705,160388.0,142771.0,0.8901601117290571,173.0,0.6897447413757737,-0.13695619553776014,0.005028349501470862,-0.025645869211826863,-0.09592150136438747,0.000493118715524175,0.0006583976570815968,-0.0002113955693823898
SHOP,2026-08-24,end,2026-08-28,156.3000030517578,3.2502473496555635,2.908096640552122,-0.3421507091034415,2380.0,3027.0,1.2718487394957982,17136.0,22462.0,1.3108076563958917,141.0,0.7632839206880757,-0.1617798549149135,0.007897032178320482,-0.4011971466318528,-0.274408983309871,0.0011016229775216622,0.0006871872685933792,-0.00020477007411682773
XOM,2026-08-24,end,2026-08-28,155.8300018310547,1.9830379567344514,1.4739970644743545,-0.5090408922600969,2497.0,2288.0,0.9162995594713657,38924.0,10157.0,0.26094440448052614,97.0,0.6603988409908886,-0.176163738963262,0.009774690111836258,-0.10770545758915874,-0.08509122524685328,0.0006433993474663408,0.0006304418886409142,-0.00021800046221185862
AMD,2026-08-24,end,2026-08-28,477.19000244140625,4.07192476243364,3.1983463190236407,-0.8735784434099991,54161.0,45366.0,0.8376137811340263,101516.0,107786.0,1.0617636628708775,338.0,0.5020065888793585,-0.2986304200762284,0.0025822705677519607,-0.11078318251368621,-1.0628019438667187,0.0018274660960485095,0.0010880020084874714,-0.0012637077041661258
BAC,2026-08-24,end,2026-08-28,62.27000045776367,1.2365774005126953,1.8455583880800186,0.6089809875673233,11301.0,8182.0,0.724006725068578,61266.0,33492.0,0.5466653608853198,65.0,0.6237663455858478,-0.42974103547055614,0.024556804799319515,-0.041451222511031824,-0.382820260126408,0.0006330808457394227,0.00023638313873426721,-0.00022498971396751142
FIG,2026-08-24,end,2026-08-28,29.90999984741211,3.5954274018787196,3.830638772728329,0.2352113708496093,2306.0,2074.0,0.8993928881179531,31954.0,13477.0,0.4217625336421105,84.0,0.7622590552992212,-0.2226715602293915,0.05660002866342878,-0.09128913488841664,-0.19993023156683318,0.00035108135435119844,0.00012207507278323048,-5.3817958505000607e-05
RKLB,2026-08-24,end,2026-08-28,65.4738998413086,2.018167153586647,2.5641723417080966,0.5460051881214496,7333.0,4737.0,0.6459839083594708,51115.0,24754.0,0.4842805438716619,110.0,0.32481041324917975,-0.6524570494275952,0.020117747467779782,-0.05311792486514483,-0.12359736900759247,0.0003643833097983044,0.00013217794349763986,-0.00041660640535104903
SPCX,2026-08-24,end,2026-08-28,142.88999938964844,2.7427318379398815,2.997483444262696,0.25475160632281435,150655.0,61442.0,0.4078324649032558,285839.0,223731.0,0.7827168440975514,214.0,0.5659265595298627,-0.33017608418075506,0.010024510591717904,-0.049274011109769034,-0.15378400881765114,0.0006924908182071652,0.0004276839654187927,-0.00044383985300760467
